product_id,revenue,active_weeks,description,active_share,cumulative_share,abc
21669,8970.29,66,BLUE STRIPE CERAMIC DRAWER KNOB,0.825,0.5365505589807307,A
20828,8927.43,77,GLITTER BUTTERFLY CLIPS,0.9625,0.5372957050855672,A
79000,8921.91,76,MOROCCAN TEA GLASS,0.95,0.5380403904523753,A
21914,8911.0,66,BLUE HARMONICA IN BOX ,0.825,0.5387841651938404,A
22301,8901.46,77,COFFEE MUG CAT + BIRD DESIGN,0.9625,0.5395271436597997,A
21922,8887.550000000001,54,UNION STRIPE WITH FRINGE  HAMMOCK,0.675,0.5402689610993137,A
22694,8866.87,45,WICKER STAR ,0.5625,0.5410090524405611,A
62018,8866.5,52,SOMBRERO ,0.65,0.5417491128990058,A
22333,8845.039999999999,75,RETRO SPORT PARTY BAG + STICKER SET,0.9375,0.5424873821548973,A
47567B,8832.54,68,TEA TIME KITCHEN APRON,0.85,0.5432246080728618,A
22555,8826.439999999999,64,PLASTERS IN TIN STRONGMAN,0.8,0.5439613248419178,A
84212,8825.92,67,"ASSORTED FLOWER COLOUR ""LEIS""",0.8375,0.544697998208116,A
21781,8767.27,78,MA CAMPAGNE CUTLERY BOX,0.975,0.5454297762327603,A
22740,8746.859999999999,35,POLKA DOT PEN,0.4375,0.5461598506952373,A
22349,8737.529999999999,71,"DOG BOWL , CHASING BALL DESIGN",0.8875,0.5468891464102855,A
22759,8708.33,45,SET OF 3 NOTEBOOKS IN PARCEL,0.5625,0.547616004887936,A
21559,8686.25,78,STRAWBERRY LUNCHBOX WITH CUTLERY,0.975,0.5483410204134722,A
22692,8622.19,47,DOORMAT WELCOME TO OUR HOME,0.5875,0.5490606890407995,A
22616,8585.07,58,PACK OF 12 LONDON TISSUES ,0.725,0.5497772593718185,A
22488,8581.31,67,NATURAL SLATE RECTANGLE CHALKBOARD,0.8375,0.5504935158667891,A
22505,8576.17,66,MEMO BOARD COTTAGE DESIGN,0.825,0.5512093433412041,A
20747,8501.58,20,PICCADILLY TEA SET,0.25,0.5519189450095405,A
22468,8493.6,62,BABUSHKA LIGHTS STRING OF 10,0.775,0.5526278806109443,A
21672,8479.32,75,WHITE SPOT RED CERAMIC DRAWER KNOB,0.9375,0.5533356243031001,A
22649,8433.99,57,STRAWBERRY FAIRY CAKE TEAPOT,0.7125,0.5540395844345971,A
22635,8424.38,51,CHILDS BREAKFAST SET DOLLY GIRL ,0.6375,0.5547427424478958,A
47599A,8420.5,63,PINK PARTY BAGS,0.7875,0.5554455766091019,A
22584,8395.289999999999,65,PACK OF 6 PANNETONE GIFT BOXES,0.8125,0.5561463065663766,A
47570B,8388.37,62,TEA TIME TABLE CLOTH,0.775,0.556846458931775,A
22619,8279.31,57,SET OF 6 SOLDIER SKITTLES,0.7125,0.557537508382427,A
22656,8275.0,21,VINTAGE BLUE KITCHEN CABINET,0.2625,0.5582281980901618,A
22645,8232.44,57,CERAMIC HEART FAIRY CAKE MONEY BANK,0.7125,0.5589153354409224,A
21121,8224.52,78,SET/10 RED SPOTTY PARTY CANDLES,0.975,0.5596018117327725,A
21326,8222.4,76,AGED GLASS SILVER T-LIGHT HOLDER,0.95,0.56028811107451,A
20676,8222.37,78,RED SPOTTY BOWL,0.975,0.5609744079122365,A
22151,8214.949999999999,78,PLACE SETTING WHITE HEART,0.975,0.5616600854245696,A
20975,8175.18,76,12 PENCILS SMALL TUBE RED SPOTTY,0.95,0.5623424434529538,A
21769,8162.77,31,VINTAGE POST OFFICE CABINET,0.3875,0.5630237656554439,A
84380,8157.35,78,SET OF 3 BUTTERFLY COOKIE CUTTERS,0.975,0.5637046354666089,A
21668,8156.92,71,RED STRIPE CERAMIC DRAWER KNOB,0.8875,0.5643854693869491,A
22749,8136.67,40,FELTCRAFT PRINCESS CHARLOTTE DOLL,0.5,0.5650646130998476,A
84839,8128.3,38,SWEETHEART KEY CABINET,0.475,0.5657430581936699,A
22634,8123.049999999999,55,CHILDS BREAKFAST SET SPACEBOY ,0.6875,0.566421065085563,A
22174,8113.36,65,PHOTO CUBE,0.8125,0.5670982631818949,A
21935,8110.73,77,SUKI  SHOULDER BAG,0.9625,0.5677752417599271,A
21172,8105.82,71,PARTY METAL SIGN ,0.8875,0.5684518105148214,A
22357,8093.74,74,KINGS CHOICE BISCUIT TIN,0.925,0.5691273709879431,A
21033,8089.32,77,JUMBO BAG CHARLIE AND LOLA TOYS,0.9625,0.5698025625367736,A
20829,8079.29,77,GLITTER HANGING BUTTERFLY STRING,0.9625,0.5704769169112516,A
21871,8053.3,69,SAVE THE PLANET MUG,0.8625,0.5711491019775115,A
22636,8049.29,53,CHILDS BREAKFAST SET CIRCUS PARADE,0.6625,0.5718209523409643,A
21670,8021.23,74,BLUE SPOT CERAMIC DRAWER KNOB,0.925,0.5724904606194384,A
22130,8020.0599999999995,41,PARTY CONE CHRISTMAS DECORATION ,0.5125,0.5731598712414826,A
85064,8010.19,40,CREAM SWEETHEART LETTER RACK,0.5,0.5738284580438995,A
48189,7997.28,61,DOOR MAT FRIENDSHIP ,0.7625,0.5744959672869053,A
22064,7955.659999999999,78,PINK DOUGHNUT TRINKET POT ,0.975,0.5751600026319491,A
21912,7955.2300000000005,77,VINTAGE SNAKES & LADDERS,0.9625,0.5758240020861682,A
21428,7902.51,58,SET3 BOOK BOX GREEN GINGHAM FLOWER ,0.725,0.576483601158346,A
22271,7881.670000000001,75,FELTCRAFT DOLL ROSIE,0.9375,0.5771414607775317,A
22940,7880.46,26,FELTCRAFT CHRISTMAS FAIRY,0.325,0.5777992194016061,A
21260,7865.139999999999,76,FIRST AID TIN,0.95,0.578455699310717,A
22946,7857.839999999999,21,WOODEN ADVENT CALENDAR CREAM,0.2625,0.5791115699104785,A
22082,7848.46,78,RIBBON REEL STRIPES DESIGN ,0.975,0.5797666575894596,A
21907,7848.030000000001,72,I'M ON HOLIDAY METAL SIGN,0.9,0.580421709377616,A
21186,7825.57,51,WHITE DOVE HONEYCOMB PAPER GARLAND,0.6375,0.5810748864961849,A
21257,7809.74,77,VICTORIAN SEWING BOX MEDIUM,0.9625,0.5817267423316029,A
21756,7804.64,57,BATH BUILDING BLOCK WORD,0.7125,0.5823781724851468,A
84988,7796.469999999999,78,SET OF 72 PINK HEART PAPER DOILIES,0.975,0.5830289207130214,A
21671,7783.2699999999995,65,RED SPOT CERAMIC DRAWER KNOB,0.8125,0.583678567176045,A
84792,7780.77,77,ENCHANTED BIRD COATHANGER 5 HOOK,0.9625,0.5843280049714833,A
21891,7741.04,67,TRADITIONAL WOODEN SKIPPING ROPE,0.8375,0.584974126621654,A
21498,7712.92,77,RED SPOTS  WRAP ,0.9625,0.5856179011788241,A
21658,7709.5,73,GLASS  BEURRE DISH,0.9125,0.5862613902787371,A
85232B,7690.81,54,SET/3 RUSSIAN DOLL STACKING TINS,0.675,0.5869033193797817,A
22380,7680.26,73,TOY TIDY SPACEBOY  ,0.9125,0.5875443679036157,A
23199,7670.38,10,JUMBO BAG APPLES,0.125,0.5881845917731523,A
82001S,7651.82,62,VINYL RECORD FRAME SILVER,0.775,0.5888232664945346,A
22300,7594.65,74,COFFEE MUG DOG + BALL DESIGN,0.925,0.5894571694055737,A
85067,7593.69,50,CREAM SWEETHEART WALL CABINET,0.625,0.5900909921882599,A
22627,7592.91,48,MINT KITCHEN SCALES,0.6,0.5907247498666596,A
21380,7555.680000000001,77,WOODEN HAPPY BIRTHDAY GARLAND,0.9625,0.591355400067377,A
16014,7550.14,42,SMALL CHINESE STYLE SCISSOR,0.525,0.5919855878607252,A
21122,7527.34,75,SET/10 PINK SPOTTY PARTY CANDLES,0.9375,0.5926138726056944,A
22352,7509.599999999999,78,LUNCHBOX WITH CUTLERY RETROSPOT ,0.975,0.5932406766454774,A
22943,7504.64,19,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,0.2375,0.5938670666887711,A
22089,7504.1,75,PAPER BUNTING VINTAGE PAISLEY,0.9375,0.5944934116598662,A
84987,7503.2699999999995,78,SET OF 36 TEATIME PAPER DOILIES,0.975,0.595119687353323,A
22812,7490.78,18,PACK 3 BOXES CHRISTMAS PANNETONE,0.225,0.595744920543523,A
22909,7462.209999999999,27,SET OF 20 VINTAGE CHRISTMAS NAPKINS,0.3375,0.5963677690805569,A
22273,7419.410000000001,74,FELTCRAFT DOLL MOLLY,0.925,0.5969870452285285,A
22528,7410.89,36,GARDENERS KNEELING PAD,0.45,0.5976056102373689,A
21888,7408.01,77,BINGO SET,0.9625,0.5982239348611509,A
22623,7394.35,56,BOX OF VINTAGE JIGSAW BLOCKS ,0.7,0.5988411193252462,A
22847,7386.66,26,"BREAD BIN, DINER STYLE, IVORY",0.325,0.5994576619278488,A
22180,7364.5199999999995,73,RETRO SPOT LAMP,0.9125,0.6000723565703148,A
21890,7325.290000000001,77,S/6 WOODEN SKITTLES IN COTTON BAG,0.9625,0.6006837768010305,A
21531,7317.38,76,RETRO SPOT SUGAR JAM BOWL,0.95,0.6012945368075059,A
22729,7294.9,38,ALARM CLOCK BAKELIKE ORANGE,0.475,0.6019034204750533,A
22968,7287.58,33,ROSE COTTAGE KEEPSAKE BOX ,0.4125,0.6025116931639105,A
21154,7264.9,78,RED SPOTTY OVEN GLOVE ,0.975,0.603118072820433,A
22219,7262.87,77,LOVEBIRD HANGING DECORATION WHITE ,0.9625,0.6037242830388759,A
21974,7244.509999999999,78,SET OF 36 PAISLEY FLOWER DOILIES,0.975,0.6043289608025716,A
22766,7226.75,36,PHOTO FRAME CORNICE,0.45,0.6049321561917405,A
21041,7212.08,54,RED SPOTTY OVEN GLOVE DOUBLE,0.675,0.605534127119518,A
21985,7200.049999999999,78,PACK OF 12 HEARTS DESIGN TISSUES ,0.975,0.6061350939388745,A
22120,7191.599999999999,55,WELCOME  WOODEN BLOCK LETTERS,0.6875,0.6067353554617925,A
21361,7157.72,64,LOVE LARGE WOOD LETTERS ,0.8,0.6073327891215927,A
22191,7150.62,61,EAU DE NIL DINER WALL CLOCK,0.7625,0.6079296301654504,A
22662,7128.12,47,LUNCH BAG DOLLY GIRL DESIGN,0.5875,0.6085245932010394,A
21042,7106.610000000001,72,RED SPOTTY APRON ,0.9,0.6091177608607233,A
22072,7097.44,76,TEA CUP AND SAUCER RETRO SPOT,0.95,0.6097101631277041,A
21169,7085.89,61,YOU'RE CONFUSING ME METAL SIGN ,0.7625,0.6103016013504401,A
22193,7062.26,52,RED DINER WALL CLOCK,0.65,0.6108910672471587,A
22667,7051.670000000001,42,RECIPE BOX RETRO SPOT DESIGN,0.525,0.6114796492279856,A
22303,7027.9,73,COFFEE MUG APPLES DESIGN,0.9125,0.6120662471974102,A
22073,7022.99,70,RETRO SPOT STORAGE JAR,0.875,0.6126524353436972,A
22668,6964.79,49,PINK BABY BUNTING,0.6125,0.6132337657085956,A
22348,6951.719999999999,78,TEA BAG PLATE RED SPOTTY ,0.975,0.6138140051593574,A
21745,6943.13,76,GAOLERS KEYS DECORATIVE GARDEN ,0.95,0.6143935276282957,A
85065,6932.69,45,CREAM SWEETHEART TRAYS,0.5625,0.6149721787013973,A
21833,6930.04,73,CAMOUFLAGE LED TORCH,0.9125,0.6155506085868584,A
21892,6921.82,76,TRADITIONAL WOODEN CATCH CUP GAME ,0.95,0.6161283523732985,A
22665,6912.950000000001,49,RECIPE BOX BLUE SKETCHBOOK DESIGN,0.6125,0.6167053558071457,A
84032A,6891.570000000001,64,CHARLIE+LOLA PINK HOT WATER BOTTLE,0.8,0.6172805747158024,A
20754,6854.1900000000005,78,RETRO RED SPOTTY WASHING UP GLOVES,0.975,0.6178526736267219,A
22302,6854.19,63,COFFEE MUG PEARS  DESIGN,0.7875,0.6184247725376414,A
22055,6850.88,75,MINI CAKE STAND  HANGING STRAWBERY,0.9375,0.6189965951726778,A
22121,6804.59,34,NOEL WOODEN BLOCK LETTERS ,0.425,0.6195645541187025,A
21777,6795.66,49,RECIPE BOX WITH METAL HEART,0.6125,0.6201317677041122,A
22350,6759.87,70,CAT BOWL ,0.875,0.620695994004369,A
15056P,6755.88,68,EDWARDIAN PARASOL PINK,0.85,0.6212598872711594,A
21870,6751.99,75,I CAN ONLY PLEASE ONE PERSON MUG,0.9375,0.621823455851187,A
22358,6742.35,75,KINGS CHOICE TEA CADDY ,0.9375,0.6223862198090052,A
22730,6713.56,38,ALARM CLOCK BAKELIKE IVORY,0.475,0.6229465807509097,A
51008,6705.45,31,AFGHAN SLIPPER SOCK PAIR,0.3875,0.6235062647751671,A
22283,6683.26,75,6 EGG HOUSE PAINTED WOOD,0.9375,0.6240640966659363,A
21385,6665.25,72,IVORY HANGING DECORATION  HEART,0.9,0.6246204253154203,A
22844,6618.62,34,VINTAGE CREAM DOG FOOD CONTAINER,0.425,0.625172861897101,A
21768,6579.7,30,WALL MOUNTED VINTAGE ORGANISER,0.375,0.6257220499418118,A
22110,6556.25,66,BIRD HOUSE HOT WATER BOTTLE,0.825,0.6262692806845714,A
21429,6534.9,61,RED GINGHAM ROSE JEWELLERY BOX,0.7625,0.6268147294061517,A
22748,6519.58,38,POPPY'S PLAYHOUSE KITCHEN,0.475,0.6273588994127685,A
22833,6517.219999999999,8,HALL CABINET WITH 3 DRAWERS,0.1,0.6279028724371845,A
72351A,6510.42,78,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,0.975,0.6284462778857682,A
79323LP,6499.47,19,LIGHT PINK CHERRY LIGHTS,0.2375,0.6289887693703279,A
22621,6453.679999999999,55,TRADITIONAL KNITTING NANCY,0.6875,0.6295274388993929,A
21242,6442.67,77,RED SPOTTY PLATE ,0.9625,0.6300651894564119,A
22508,6433.82,65,DOORSTOP RETROSPOT HEART,0.8125,0.6306022013301784,A
84692,6433.08,78,BOX OF 24 COCKTAIL PARASOLS,0.975,0.6311391514383397,A
23203,6430.54,7,JUMBO BAG DOILEY PATTERNS,0.0875,0.6316758895402341,A
22553,6429.7699999999995,64,PLASTERS IN TIN SKULLS,0.8,0.6322125633725123,A
22275,6424.38,45,WEEKEND BAG VINTAGE ROSE PAISLEY,0.5625,0.6327487873174763,A
84032B,6384.400000000001,66,CHARLIE + LOLA RED HOT WATER BOTTLE,0.825,0.6332816742504143,A
22212,6350.79,78,FOUR HOOK  WHITE LOVEBIRDS,0.975,0.6338117558563339,A
20970,6311.52,78,PINK FLORAL FELTCRAFT SHOULDER BAG,0.975,0.6343385597118217,A
85068,6309.44,30,CREAM SWEETHEART SHELF + HOOKS,0.375,0.6348651899558786,A
22195,6303.589999999999,78,LARGE HEART MEASURING SPOONS,0.975,0.6353913319177855,A
22830,6297.1,9,UTILTY CABINET WITH HOOKS,0.1125,0.6359169321786406,A
22274,6273.89,76,FELTCRAFT DOLL EMILY,0.95,0.6364405951696328,A
22745,6226.75,38,POPPY'S PLAYHOUSE BEDROOM ,0.475,0.6369603235246343,A
21716,6224.349999999999,73,BOYS VINTAGE TIN SEASIDE BUCKET,0.9125,0.6374798515587538,A
72807C,6210.94,63,SET/3 VANILLA SCENTED CANDLE IN BOX,0.7875,0.6379982602999451,A
84508A,6198.780000000001,52,CAMOFLAGE DESIGN TEDDY,0.65,0.638515654082001,A
22771,6165.61,35,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,0.4375,0.6390302792625335,A
22783,6153.1,19,SET 3 WICKER OVAL BASKETS W LIDS,0.2375,0.6395438602704686,A
20969,6143.9,75,RED FLORAL FELTCRAFT SHOULDER BAG,0.9375,0.6400566733816894,A
22791,6117.13,28,T-LIGHT GLASS FLUTED ANTIQUE,0.35,0.6405672520804054,A
22224,6116.200000000001,76,WHITE LOVEBIRD LANTERN,0.95,0.6410777531547798,A
22360,6115.91,66,"GLASS JAR, ENGLISH CONFECTIONERY",0.825,0.6415882300237142,A
21086,6109.740000000001,70,SET/6 RED SPOTTY PAPER CUPS,0.875,0.6420981919010478,A
22768,6107.34,36,FAMILY PHOTO FRAME CORNICE,0.45,0.6426079534574993,A
22970,6107.0,26,LONDON BUS COFFEE MUG,0.325,0.6431176866351593,A
22554,6102.879999999999,63,PLASTERS IN TIN WOODLAND ANIMALS,0.7875,0.6436270759286385,A
21135,6101.21,75,VICTORIAN  METAL POSTCARD SPRING,0.9375,0.6441363258321706,A
82552,6086.26,74,WASHROOM METAL SIGN,0.925,0.644644327903542,A
22595,6084.0599999999995,48,CHRISTMAS GINGHAM HEART,0.6,0.6451521463474381,A
21114,6063.26,76,LAVENDER SCENTED FABRIC HEART,0.95,0.6456582286770236,A
21411,6054.14,75,GINGHAM HEART  DOORSTOP RED,0.9375,0.6461635497872574,A
85047,6048.23,45,WHITE BEADED GARLAND STRING 20LIGHT,0.5625,0.6466683776073194,A
22192,5991.27,58,BLUE DINER WALL CLOCK,0.725,0.6471684511451152,A
22418,5989.24,58,10 COLOUR SPACEBOY PEN,0.725,0.6476683552448316,A
22354,5974.51,66,RETRO SPOT PADDED SEAT CUSHION,0.825,0.6481670298751347,A
20974,5974.4400000000005,77,12 PENCILS SMALL TUBE SKULL,0.9625,0.6486656986627455,A
22429,5968.7,56,ENAMEL MEASURING JUG CREAM,0.7,0.6491638883495802,A
20677,5966.37,77,PINK SPOTTY BOWL,0.9625,0.6496618835582252,A
22846,5964.36,32,BREAD BIN DINER STYLE RED ,0.4,0.6501597109981315,A
21875,5951.34,76,KINGS CHOICE MUG,0.95,0.6506564516972531,A
22855,5913.62,39,FINE WICKER HEART ,0.4875,0.6511500440198458,A
22993,5895.18,18,SET OF 4 PANTRY JELLY MOULDS,0.225,0.6516420972103284,A
22795,5876.22,23,SWEETHEART RECIPE BOOK STAND,0.2875,0.6521325678658432,A
21110,5873.92,66,LARGE CAKE TOWEL PINK SPOTS,0.825,0.6526228465471794,A
85174,5860.76,73,S/4 CACTI CANDLES,0.9125,0.6531120268023459,A
23201,5860.36,10,JUMBO BAG ALPHABET,0.125,0.6536011736706989,A
21980,5843.499999999999,76,PACK OF 12 RED SPOTTY TISSUES ,0.95,0.6540889132848559,A
79067,5796.7300000000005,54,CORONA MEXICAN TRAY,0.675,0.6545727491458248,A
22904,5777.7300000000005,38,CALENDAR PAPER CUT DESIGN,0.475,0.6550549991331445,A
22663,5777.71,47,JUMBO BAG DOLLY GIRL DESIGN,0.5875,0.6555372474511234,A
22988,5759.9400000000005,21,SOLDIERS EGG CUP ,0.2625,0.6560180125599053,A
22371,5759.11,67,AIRLINE BAG VINTAGE TOKYO 78,0.8375,0.6564987083910488,A
21715,5737.5599999999995,74,GIRLS VINTAGE TIN SEASIDE BUCKET,0.925,0.656977605507606,A
85175,5728.91,71,CACTI T-LIGHT CANDLES,0.8875,0.6574557806343176,A
22526,5707.25,54,WHEELBARROW FOR CHILDREN ,0.675,0.6579321478650693,A
22588,5706.59,29,CARD HOLDER GINGHAM HEART,0.3625,0.6584084600075782,A
22637,5697.82,56,PIGGY BANK RETROSPOT ,0.7,0.6588840401441977,A
22165,5679.43,66,"DIAMANTE HEART SHAPED WALL MIRROR, ",0.825,0.6593580853220586,A
21625,5679.39,74,VINTAGE UNION JACK APRON,0.925,0.6598321271612383,A
22750,5672.06,40,FELTCRAFT PRINCESS LOLA DOLL,0.5,0.6603055571870575,A
35004B,5652.51,66,SET OF 3 BLACK FLYING DUCKS,0.825,0.6607773554323587,A
22282,5635.81,65,12 EGG HOUSE PAINTED WOOD,0.8125,0.6612477597781894,A
84520B,5628.19,63,PACK 20 ENGLISH ROSE PAPER NAPKINS,0.7875,0.6617175281052197,A
22221,5618.7699999999995,57,CAKE STAND LOVEBIRD 2 TIER PINK,0.7125,0.6621865101727881,A
82551,5602.599999999999,76,LAUNDRY 15C METAL SIGN,0.95,0.662654142578414,A
21934,5592.14,78,SKULL SHOULDER BAG,0.975,0.6631209019188625,A
22575,5576.5199999999995,25,METAL MERRY CHRISTMAS WREATH,0.3125,0.6635863575042374,A
37450,5551.85,73,CERAMIC CAKE BOWL + HANGING CAKES,0.9125,0.6640497539578794,A
82599,5531.72,72,FANNY'S REST STOPMETAL SIGN,0.9,0.6645114702201235,A
84884A,5529.54,71,ANT WHITE WIRE HEART SPIRAL,0.8875,0.6649730045242332,A
22580,5524.62,23,ADVENT CALENDAR GINGHAM SACK,0.2875,0.6654341281705348,A
22241,5520.24,55,"GARLAND , WOODEN  "" HAPPY EASTER""",0.6875,0.6658948862312267,A
22890,5518.71,33,NOVELTY BISCUITS CAKE STAND 3 TIER,0.4125,0.6663555165873564,A
22059,5517.04,76,CERAMIC STRWBERRY DESIGN MUG,0.95,0.666816007553539,A
22327,5493.39,74,ROUND SNACK BOXES SET OF 4 SKULLS,0.925,0.6672745245243635,A
48197,5490.14,33,DOOR MAT BIRD ON THE WIRE,0.4125,0.667732770227327,A
22767,5483.679999999999,34,TRIPLE PHOTO FRAME CORNICE ,0.425,0.6681904767332497,A
22466,5483.19,53,FAIRY TALE COTTAGE NIGHTLIGHT,0.6625,0.6686481423403259,A
22417,5478.54,72,PACK OF 60 SPACEBOY CAKE CASES,0.9,0.669105419825693,A
21463,5473.76,74,MIRRORED DISCO BALL ,0.925,0.6695622983386368,A
22620,5458.2,57,4 TRADITIONAL SPINNING TOPS,0.7125,0.6700178781045291,A
22827,5455.0,16,GIANT SEVENTEEN DRAWER SIDEBOARD,0.2,0.6704731907759119,A
22838,5453.0,27,3 TIER CAKE TIN RED AND CREAM,0.3375,0.6709283365132265,A
22414,5450.25,66,DOORMAT NEIGHBOURHOOD WITCH ,0.825,0.671383252716197,A
21124,5448.6,74,SET/10 BLUE SPOTTY PARTY CANDLES,0.925,0.6718380311985611,A
84968C,5435.4,56,S/16 VINTAGE PISTACHIO CUTLERY,0.7,0.6722917079160744,A
22085,5431.21,69,PAPER CHAIN KIT SKULLS ,0.8625,0.6727450349067143,A
22669,5404.55,47,RED BABY BUNTING ,0.5875,0.6731961366662235,A
22465,5398.299999999999,63,HANGING METAL STAR LANTERN,0.7875,0.673646716756769,A
21667,5384.65,47,GLASS CAKE COVER AND PLATE,0.5875,0.6740961575222982,A
22644,5382.71,56,CERAMIC CHERRY CAKE MONEY BANK,0.7,0.6745454363617812,A
22220,5365.86,67,CAKE STAND LOVEBIRD 2 TIER WHITE,0.8375,0.6749933087817384,A
79029,5363.82,34,GLASS HONEYPOT WASP CATCHER,0.425,0.6754410109289459,A
22549,5332.92,63,PICTURE DOMINOES,0.7875,0.6758861339447976,A
21558,5327.73,61,SKULL LUNCHBOX WITH CUTLERY ,0.7625,0.676330823766742,A
11001,5325.21,59,ASSTD DESIGN RACING CAR PEN,0.7375,0.6767753032517603,A
84568,5305.29,69,GIRLS ALPHABET IRON ON PATCHES ,0.8625,0.6772181200734579,A
22498,5297.740000000001,70,WOODEN REGATTA BUNTING,0.875,0.6776603067190476,A
21243,5280.79,75,PINK  SPOTTY PLATE ,0.9375,0.6781010785984083,A
22167,5231.98,73,"WALL MIRROR , DIAMANTE OVAL SHAPE",0.9125,0.6785377764518311,A
35970,5219.75,50,ZINC FOLKART SLEIGH BELLS,0.625,0.6789734535034262,A
10002,5218.099999999999,68,INFLATABLE POLITICAL GLOBE ,0.85,0.6794089928344147,A
22618,5211.299999999999,48,COOKING SET RETROSPOT,0.6,0.679843964589571,A
15060B,5201.57,77,FAIRY CAKE DESIGN UMBRELLA,0.9625,0.6802781242104848,A
16156S,5196.12,72,WRAP PINK FAIRY CAKES ,0.9,0.6807118289360625,A
22060,5194.01,62,LARGE CAKE STAND HANGING HEARTS,0.775,0.681145357546198,A
22063,5187.57,71,CERAMIC BOWL WITH STRAWBERRY DESIGN,0.8875,0.6815783486286335,A
22215,5167.31,71,CAKE STAND WHITE TWO TIER LACE,0.8875,0.6820096486689567,A
37448,5163.87,72,CERAMIC CAKE DESIGN SPOTTED MUG,0.9,0.6824406615826825,A
20717,5142.45,78,STRAWBERRY SHOPPER BAG,0.975,0.6828698866325363,A
82580,5141.62,78,BATHROOM METAL SIGN,0.975,0.6832990424047518,A
21363,5136.06,70,HOME SMALL WOOD LETTERS,0.875,0.6837277341002573,A
21586,5133.45,59,KINGS CHOICE GIANT TUBE MATCHES,0.7375,0.6841562079468037,A
21116,5131.85,76,OWL DOORSTOP,0.95,0.6845845482460954,A
23206,5129.08,10,LUNCH BAG APPLE DESIGN,0.125,0.6850126573417024,A
22567,5074.18,56,20 DOLLY PEGS RETROSPOT,0.7,0.6854361840971336,A
21407,5071.68,73,BROWN CHECK CAT DOORSTOP ,0.9125,0.6858595021849795,A
22840,5067.96,35,ROUND CAKE TIN VINTAGE RED,0.4375,0.6862825097754581,A
85063,5060.889999999999,46,CREAM SWEETHEART MAGAZINE RACK,0.575,0.6867049272540053,A
21244,5014.0599999999995,75,BLUE  SPOTTY PLATE ,0.9375,0.6871234359713424,A
84937,5004.52,21,KASHMIR FOLKART TUMBLERS,0.2625,0.6875411484131735,A
21730,4987.25,50,GLASS STAR FROSTED T-LIGHT HOLDER,0.625,0.6879574193793246,A
22148,4984.55,40,EASTER CRAFT 4 CHICKS ,0.5,0.6883734649844834,A
22332,4980.74,75,SKULLS PARTY BAG + STICKER SET,0.9375,0.6887891925802421,A
22168,4974.43,66,"ORGANISER WOOD, ANTIQUE WHITE ",0.825,0.6892043934990151,A
21984,4965.2699999999995,74,PACK OF 12 PINK PAISLEY TISSUES ,0.925,0.6896188298597552,A
47599B,4936.79,70,BLUE PARTY BAGS ,0.875,0.6900308890793622,A
22942,4927.04,10,CHRISTMAS LIGHTS 10 SANTAS ,0.125,0.690442134495386,A
23202,4926.89,7,JUMBO BAG VINTAGE LEAF,0.0875,0.6908533673913547,A
22364,4915.35,63,GLASS JAR DIGESTIVE BISCUITS,0.7875,0.6912636370777492,A
22796,4911.599999999999,35,PHOTO FRAME 3 CLASSIC HANGING,0.4375,0.6916735937627655,A
22079,4876.44,78,RIBBON REEL HEARTS DESIGN ,0.975,0.6920806157468605,A
21876,4876.42,77,POTTERING MUG,0.9625,0.6924876360616148,A
20675,4855.17,78,BLUE SPOTTY BOWL,0.975,0.6928928827018931,A
21746,4849.52,74,SMALL RED SPOT  WINDMILL,0.925,0.6932976577534283,A
84030E,4823.24,40,ENGLISH ROSE HOT WATER BOTTLE,0.5,0.6937002392913056,A
85062,4812.87,77,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,0.9625,0.6941019552760386,A
40016,4803.92,73,CHINESE DRAGON PAPER LANTERNS,0.9125,0.6945029242308157,A
22185,4790.78,73,SLATE TILE NATURAL HANGING,0.9125,0.6949027964287641,A
22906,4787.49,37,12 MESSAGE CARDS WITH ENVELOPES,0.4625,0.6953023940201698,A
21737,4785.96,42,SET 3 WICKER LOG BASKETS,0.525,0.6957018639070134,A
21989,4765.2,75,PACK OF 20 SKULL PAPER NAPKINS,0.9375,0.6960996010182277,A
84971S,4762.36,77,SMALL HEART FLOWERS HOOK ,0.9625,0.6964971010830648,A
47559B,4720.85,74,TEA TIME OVEN GLOVE,0.925,0.6968911364313137,A
21587,4717.95,35,COSY HOUR GIANT TUBE MATCHES,0.4375,0.6972849297251635,A
22780,4700.11,29,LIGHT GARLAND BUTTERFILES PINK,0.3625,0.6976772339671239,A
85049E,4691.98,76,SCANDINAVIAN REDS RIBBONS,0.95,0.6980688596220964,A
22784,4690.29,32,LANTERN CREAM GAZEBO ,0.4,0.6984603442177811,A
22430,4683.83,55,ENAMEL WATERING CAN CREAM,0.6875,0.6988512896164252,A
21071,4625.28,76,VINTAGE BILLBOARD DRINK ME MUG,0.95,0.6992373480202188,A
22431,4624.46,66,WATERING CAN BLUE ELEPHANT,0.825,0.6996233379810443,A
